Item ID,Title,Clicks,Orders,Revenue,Cost,ROAS,Recommended_Bucket,Reason
shopify_mx_8272360931552_44876412846304,CHAMARRA 5.11 - STARLING PRIMALOFT PARA MUJER Black / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7655389790432_43331049717984,CAMISA TACTICA 5.11 - TACLITE PRO MANGA CORTA Charcoal / 2X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_47882538746080,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Coyote / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6931237575_31510583115828,PANTALON TACTICO 5.11 - STRYKE PARA MUJER TDU Green / 6 / Regular,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611650784_44027704803552,PLAYERA DEPORTIVA 5.11 - PT-R CHARGE S/S 2.0 Black / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8793645187296_47009814806752,Chamarra 5.11 HQ Tech Mujer Deep Sea / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8064140148960_45207236018400,PANTALON TACTICO 5.11 - EDGE CHINO 2.0 Black / 34 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8066102821088_44075265261792,GORRA TACTICA 5.11 - VENT-TAC HAT Black / M/L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6794663690415_44172380438752,CAMISA TACTICA 5.11 - WYATT DE CUADROS Kangaroo Plaid / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611716320_44027705065696,PLAYERA DEPORTIVA 5.11 - NO MERCY PT-R Black / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9467052039_36658153750688,PANTALON TACTICO 5.11 - FAST-TAC URBAN PANTS Dark Navy / 38 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7092386247_7192695668788,ACCESORIO TACTICO 5.11 - RIGID CUFF Sandstone / One Size,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547024240864_48403675611360,CHAMARRA DEPORTIVA 5.11 - PT-R EMILY FULL ZIP Ranger Green Camo / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611454176_44027704049888,PLAYERA TACTICA 5.11 - HOODED L/S TEE Pacific Navy / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8857248923872_47178651533536,Playera PT-R Grind Crossback Tank 5.11 | Secado Rápido Ranger Green 2 / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_422401638437_28649302491188,CAMISA TACTICA 5.11 - STRYKE MANGA CORTA Dark Navy / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9448975139040_50124579045600,PLAYERA 5.11 - ELEVATE V RLXD PARA MUJER S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611650784_45737249636576,PLAYERA DEPORTIVA 5.11 - PT-R CHARGE S/S 2.0 Desert Brush Heather / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422255018036_48173581140192,PANTALON TACTICO 5.11 - DEFENDER-FLEX JEAN-SLIM Rinse Wash Indigo / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449078391008_51212098765024,CAMISA 5.11 - COMPANION Pacific Navy Fin-Atical / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610274528_44027695104224,POLO TACTICA 5.11 - PARAMOUNT POLO 2.0 Black / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_50120073445600,PANTALON TACTICO 5.11 - MERIDIAN PANT Pacific Navy / 30 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449077801184_50125108412640,PLAYERA 5.11 - IRONWOOD Woodland Cam / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096902512864_45750204727520,CAMISA TACTICA 5.11 - LIBERTY FLEX MANGA LARGA PARA MUJER Cinder / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8858108625120_47185617453280,Playera 5.11 Battle Nations Black / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611093728_44027700576480,PLAYERA 5.11 - NOT AN OPTION PARA MUJER Clean Sage / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547027091680_50119982645472,SHORT DEPORTIVO 5.11 - PT-R BROOKLYN PARA MUJER Volcanic Canopy Camo / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_50120073707744,PANTALON TACTICO 5.11 - MERIDIAN PANT Pacific Navy / 38 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_44027702149344,PANTALON TACTICO 5.11 - MERIDIAN PANT Kangaroo / 30 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819825283296_43331311730912,SHORTS TACTICOS 5.11 - TACLITE CTN PARA MUJER Green / 4,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8835995107552_47072574603488,CHAMARRA DEPORTIVA 5.11 - PT-R ARRIVE FZ HOODIE Pearl Gray / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_51204066672864,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Battle Brown / 34 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7640049516768_44170636165344,TENNIS TACTICOS 5.11 - TACTICAL A/T MID BOOT Ancient Fossil / 9 MX,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8858105708768_47185560699104,Playera 5.11 Traveler Black / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272349364448_47596874006752,GUANTES TACTICOS 5.11 - HALON FR GLOVE Kangaroo / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8990127096032_48770297102560,SUDADERA 5.11 - SULLI UV HOOD PARA MUJER Black / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6853236293807_50119986020576,CAMISA TACTICA 5.11 - ELLIS SHORT SLEEVE SHIRT Pacific Navy 2 / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9327737438432_51538539741408,MOCHILA 5.11 - RUSH 24 PRINT,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449077801184_50125108019424,PLAYERA 5.11 - IRONWOOD Weathered Orange / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069433950432,PANTALON TACTICO 5.11 - APEX PANTS Ranger Green / 38 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8856326701280_48770211021024,Playera Táctica 5.11 Sulli UV Crew Short Sleeve - Protección UPF 50+ Hydro Heather / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10669413639_46076719303,PANTALON 5.11 - DEFENDER-FLEX PARA MUJER Code Red / 0 / Regular,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6931237575_31510587342900,PANTALON TACTICO 5.11 - STRYKE PARA MUJER Tundra / 6 / Regular,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833769696_43654534693088,PARCHE TACTICO 5.11 - CONQUERED,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_5502244749472_35641424642208,CAMISA TACTICA 5.11 - STRYKE MANGA CORTA PARA MUJER TDU Green / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9052312273120_48067156050144,NAVAJA 5.11 - ICARUS DP FULL Black,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4490235543604_31753088892980,CAMISA TACTICA 5.11 - TANGO MANGA CORTA Patina / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_45743544860896,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Coyote / 36 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272360571104_45750884991200,CHAMARRA TACTICA 5.11 - PT-R CATALYST 1/2 ZIP PARA MUJER Peppercorn / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449007907040_50124827492576,CHAMARRA 5.11 - ARRIVE FZ PARA MUJER S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833081568_43654531842272,CHAMARRA TACTICA 5.11 - WATCH JACKET Kangaroo / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10182098503_41856611271,SHORT TACTICO 5.11 - STRYKE SHORT Khaki / 42,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422287884340_31769143541812,PANTALON TACTICO 5.11 - DEFENDER-FLEX PRESTIGE Kangaroo / 34 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819825709280_43331313631456,SHORTS TACTICOS 5.11 - TACLITE PARA MUJER Khaki / 6,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422255018036_45773079249120,PANTALON TACTICO 5.11 - DEFENDER-FLEX JEAN-SLIM Tinted Wash Indigo / 38 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351953120_44876396364000,Sudadera Stratos 5.11 – Comodidad y Rendimiento en Cada Movimiento Volcanic / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6584959336623_45743136866528,"SHORT TACTICO 5.11 - TRAIL 9.5"" Sage Green / 38",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096901562592_45751403151584,CHAMARRA DEPORTIVA 5.11 - STRATOS FULL ZIP PARA MUJER Deep Sea / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_5502244749472_35641424609440,CAMISA TACTICA 5.11 - STRYKE MANGA CORTA PARA MUJER Khaki / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825107382496_47000987762912,Pantalón 5.11 Apex Softshell – Resistente al Clima y Cómodo Dark Navy / 38 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9629955883232_51212124946656,"SHORT 5.11 - BIG SUR HYBRID 5"" Cobalt Blue Deer Fern / S",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8878566768864_47331250438368,Camisa táctica 5.11 Victor M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351953120_46989442711776,Sudadera Stratos 5.11 – Comodidad y Rendimiento en Cada Movimiento Shadow Green / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611847392_44027706310880,PANTALON DEPORTIVO 5.11 - PT-R SHIELD TIGHT 2.0 Black / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422255018036_48173581435104,PANTALON TACTICO 5.11 - DEFENDER-FLEX JEAN-SLIM Rinse Wash Indigo / 36 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833343712_43654532727008,CHAMARRA DEPORTIVA 5.11 - STRATOS 1/4 ZIP PARA MUJER Ox Blood / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8905331015904_47482781860064,Playera táctica 5.11 Elite Burgundy / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6540959121583_39270680625327,PARCHE TACTICO 5.11 - F-35.11,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_47001211470048,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Coyote / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825107382496_47000988090592,Pantalón 5.11 Apex Softshell – Resistente al Clima y Cómodo Black / 36 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547024240864_50119971930336,CHAMARRA DEPORTIVA 5.11 - PT-R EMILY FULL ZIP Fig / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8642869199072_46082518253792,SHORT TACTICO 5.11 - ARAMIS CAMO 36,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449074819296_50125098647776,PANTALON TACTICO 5.11 - SPIRE TIRO ALTO PARA MUJER Dark Navy / 8,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8684127977696_46281003630816,CAMISA TACTICA 5.11 - STRYKE PDU TW RAPID MANGA LARGA Sheriff Tan / 2XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096901529824_44170681680096,CHAMARRA DEPORTIVA 5.11 - STRATOS FULL ZIP Dark Navy / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8557733740768_45781222260960,PANTALON TACTICO 5.11 - DEFENDER-FLEX PANT 2.0 Pacific Navy / 38 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449078685920_50125113164000,SUDADERA 5.11 - CIRRUX S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10202072071_28649258483764,GUANTES TACTICOS 5.11 - TAC NFOE2 TACTICAL GSA Black / 2X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819827675360_43331322839264,SHORT TACTICO 5.11 - TACTICAL SHORT Fire Navy / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611781856_50125119193312,SHORT DEPORTIVO 5.11 - PT-R HAVOC SHORT Icelandic / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_48069431951584,PANTALON TACTICO 5.11 - APEX PANTS Volcanic / 32 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6668098567_23214539207,PANTALON TACTICO 5.11 - COVERT KHAKI 2 Black / 32 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8642864283872_46082457272544,CALZONCILLO PERFORMANCE 5.11 Battle Brown / 2XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547027091680_50119982743776,SHORT DEPORTIVO 5.11 - PT-R BROOKLYN PARA MUJER Fig / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833179872_43654532071648,CHAMARRA TACTICA 5.11 - LEONE SOFTSHELL PARA MUJER Black / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611650784_44027704934624,PLAYERA DEPORTIVA 5.11 - PT-R CHARGE S/S 2.0 Sage Green Heather / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272358506720_44876407013600,CINTURON TACTICO 5.11 - ELAS-TAC BELT Black / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6959706695_28649264054324,CINTURON TACTICO 5.11- TRAVERSE DOUBLE BUCKLE Storm / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10182098503_41856612487,SHORT TACTICO 5.11 - STRYKE SHORT Dark Navy / 44,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8951271555296_47636018954464,PLAYERA 5.11 - DESERT FLOOR PARA MUJER Burgundy / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_34516701479072,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Stone / 34 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956138528943_43331040542944,SHORT TACTICO 5.11 - DART SHORT Black / 36,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6930843143_43245593821408,PANTALON TACTICOS 5.11 - CIRRUS PARA MUJER Black / 16,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6965786247343_40811908989103,PANTALON TACTICO 5.11 - SCOUT CHINO PANT Pacific Navy / 30 / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4169395109940_30320363569204,CHAMARRA TACTICA 5.11 - VALIANT DUTY Black / Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8738608152800_46568968224992,TOP DEPORTIVO 5.11 - PT-R MAX EFFORT CROP PARA MUJER Black / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8017989861600_43934456152288,TENNIS TACTICOS 5.11 - 5.11 A/T MID WATERPROOF Black / 8 MX,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_45736794292448,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Clean Sage / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_45745297260768,PANTALON TACTICO 5.11 - APEX PANTS TDU Green / 36 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_50120072921312,PANTALON TACTICO 5.11 - MERIDIAN PANT Mushroom / 38 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_1500359589940_43331719594208,PANTALON TACTICO 5.11 - EDGE CHINO PANT Dark Navy / 32 / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9196329795808_48763815756000,CINTURON 5.11 - NONSLIP OUTER BELT XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8990127096032_47786121003232,SUDADERA 5.11 - SULLI UV HOOD PARA MUJER Diplomat Heather / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9063079313632_48107266343136,JEAN 5.11 - DEFENDER-FLEX JEAN CORTE RECTO DW Indigo / 38 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611650784_45737249538272,PLAYERA DEPORTIVA 5.11 - PT-R CHARGE S/S 2.0 Desert Brush Heather / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8861995794656_47212289327328,Short táctico 5.11 Hike-Amp 2.0 Jungle Fox Camo / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096902185184_44170682630368,SUDADERA 5.11 - TOPO LEGACY PARA MUJER Black / X-Small,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7072808775_43185549574368,SHORT TACTICO 5.11 - SWITCHBACK SHORT Battle Brown / 38,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8683826839776_46279929594080,CAMISA TACTICA 5.11 - FREEDOM FLEX MANGA CORTA Silver Birch / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819824955616_44020404879584,CAMISA TACTICA 5.11 - IGOR SOLID MANGA LARGA Red Bourbon / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611814624_47786151117024,SHORT DEPORTIVO 5.11 - PT-R HAVOC PRO SHORT Ranger Green / X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4489796059188_31751126614068,TENNIS TACTICOS 5.11 - A/T TRAINER Black / 4.5 MX,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833573088_45749935669472,CHAMARRA TACTICA 5.11 - TAC-DRY RAINSHELL 2.0 Black / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_45743544533216,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Coyote / 28 / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9467052039_36658152210592,PANTALON TACTICO 5.11 - FAST-TAC URBAN PANTS Black / 30 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10664622727_45745586864352,PANTALON TACTICO 5.11 - FAST-TAC CARGO PANTS Black / 44 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7072808775_43185549508832,SHORT TACTICO 5.11 - SWITCHBACK SHORT Stone / 36,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8951268671712_47635991265504,CAMISA 5.11 - OSCAR MANGA CORTA Tiger Camo / S,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611454176_44027704082656,PLAYERA TACTICA 5.11 - HOODED L/S TEE Pacific Navy / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819825283296_43331311632608,SHORTS TACTICOS 5.11 - TACLITE CTN PARA MUJER Fire Navy / 4,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6800174343_45745296638176,PANTALON TACTICO 5.11 - APEX PANTS Dark Navy / 32 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422287884340_31769143705652,PANTALON TACTICO 5.11 - DEFENDER-FLEX PRESTIGE Kangaroo / 36 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8904685486304_47477859483872,Pantalón táctico 5.11 Azurite Mujer Covert Green / 6,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6930843143_43245593723104,PANTALON TACTICOS 5.11 - CIRRUS PARA MUJER Storm / 14,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6584959336623_43053065044192,"SHORT TACTICO 5.11 - TRAIL 9.5"" Kangaroo / 32",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9635303850208_51243623252192,"BOTAS TACTICAS 5.11 - A.T.A.C. 2.0 8"" Storm 9 MX",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8823474389216_46989404471520,Playera 5.11 Trust in Training Heather Grey / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8857621496032_47180882084064,Playera Rapid Grit 5.11 | Manga Larga para Entrenamiento Volcanic / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8826428096736_47178582720736,PANTALON DEPORTIVO 5.11 - PT-R COMPLEX POCKET TIGHT PARA MUJER Ranger Green / XS,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_34516699807904,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Khaki / 30 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611028192_45688803983584,PANTALON TACTICO 5.11 - SPIRE PARA MUJER Caviar / 10,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9449074819296_50125098844384,PANTALON TACTICO 5.11 - SPIRE TIRO ALTO PARA MUJER Khaki / 6,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_50120073380064,PANTALON TACTICO 5.11 - MERIDIAN PANT Desert BDU / 40 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9447702233312_50120479572192,BOTAS TACTICAS - ATAC 2.0 MID 7 MX,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422554419252_31510386802740,PANTALON TACTICO 5.11 - ICON PANTS Khaki / 34 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6965786247343_40811908530351,PANTALON TACTICO 5.11 - SCOUT CHINO PANT Black / 34 / 34,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_34516700790944,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Battle Brown / 28 / 32,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610667744_44027697529056,CINTURON TACTICO 5.11 - MAVERICK BATTLE BLT DRING Black / Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8683826839776_46279929266400,CAMISA TACTICA 5.11 - FREEDOM FLEX MANGA CORTA Ivory Heather / M,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8824791826656_46999441604832,"Chaqueta V.XI XTU LT3: Rendimiento Ligero, Resistente al Agua y Cálida Dark Navy / S",0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9094085935328_50124872384736,CAMISA 5.11 - JEFFERSON MANGA LARGA Icelandic / L,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956098191535_43331036610784,PANTALON DEPORTIVO 5.11 - KAIA TIGHT PARA MUJER Peacot / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_51204065919200,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Stone / 40 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8905331015904_47482782220512,Playera táctica 5.11 Elite Ranger Green 2 / XL,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6268541305007_43654536134880,PANTALON TACTICO 5.11 - DEFENDER-FLEX RANGE Dark Navy / 32 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7097054471_28649314156596,CAMISA TACTICA 5.11 - TACLITE PRO MANGA LARGA Battle Brown / Medium,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422255018036_45773502546144,PANTALON TACTICO 5.11 - DEFENDER-FLEX JEAN-SLIM Stone Wash Charcoal / 28 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6853236293807_50119986086112,CAMISA TACTICA 5.11 - ELLIS SHORT SLEEVE SHIRT Pacific Navy 2 / 2X-Large,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8064140148960_48475470561504,PANTALON TACTICO 5.11 - EDGE CHINO 2.0 Kangaroo / 34 / 30,0,0,0.0,0.0,0.0,Zombies,insufficient_data_<30_clicks
